Month,Company,Country,Region,Segment,Subsegment,IsPublic,Ticker,Users_M,NewUsers_K,TPV_USD_B,TakeRate_pct,Revenue_USD_M,ARPU_USD,Churn_pct,Marketing_Spend_USD_M,CAC_USD,CAC_Total_USD_M,Close_USD,Private_Valuation_USD_B
2025-01,Coinbase,USA,North America,Digital Assets,Exchange & Custody,True,COIN,108.5,801.0,130.23,0.155,185.62,12.18,1.33,5.75,12.97,9.09,183.52,
2025-03,Visa,USA,North America,Payments Network,Card Network,True,V,218.0,158.0,420.93,0.081,361.34,5.84,1.27,116.77,16.96,2.08,260.89,
2025-10,Mastercard,USA,North America,Payments Network,Card Network,True,MA,307.5,121.0,522.01,0.105,506.42,5.79,2.44,38.71,5.52,0.73,419.86,
2025-10,Coinbase,USA,North America,Digital Assets,Exchange & Custody,True,COIN,95.8,648.0,177.36,0.228,380.04,10.53,2.07,84.68,10.1,5.69,169.32,
2025-08,Visa,USA,North America,Payments Network,Card Network,True,V,279.2,70.0,570.44,0.109,585.27,6.1,0.65,23.75,22.07,1.3,286.71,
2025-11,Klarna,Sweden,Europe,BNPL,Pay-in-4 / Financing,True,KLAR,42.0,748.0,95.99,1.753,1614.47,4.93,0.7,66.68,16.62,15.93,33.76,
2025-07,Ant Group (Alipay),China,Asia,Super App / Wallet,Payments & Ecosystem,False,,540.6,80.0,491.44,0.189,893.76,2.66,2.65,6.04,19.45,1.37,,176.4
2025-12,Wise,UK,Europe,Cross-border Payments,Remittances & FX,True,WISE.L,21.4,70.0,70.58,0.643,506.21,6.03,1.05,93.38,12.45,0.83,10.6,
2025-01,PayPal,USA,North America,Digital Wallet,Payments & Wallet,True,PYPL,89.6,514.0,144.03,0.235,331.28,3.97,1.41,85.36,2.9,1.44,68.38,
2025-12,Block (Cash App),USA,North America,Payments & Wallet,Merchant + P2P,True,SQ,53.8,96.0,75.92,0.4,346.18,5.95,0.77,56.77,12.25,1.4,73.9,
2025-06,Block (Cash App),USA,North America,Payments & Wallet,Merchant + P2P,True,SQ,43.4,416.0,105.85,0.271,285.29,4.01,1.47,39.34,19.67,7.42,80.34,
2025-02,Mastercard,USA,North America,Payments Network,Card Network,True,MA,163.3,482.0,377.54,0.086,360.18,4.75,0.55,100.25,14.11,8.04,396.78,
2025-02,Stripe,USA / Ireland,North America / Europe,Payments Infrastructure,Processor / PSP,False,,,,182.91,0.153,271.16,7.36,1.07,113.95,7.15,,,126.1
2025-02,Ant Group (Alipay),China,Asia,Super App / Wallet,Payments & Ecosystem,False,,523.2,521.0,348.04,0.178,624.48,1.89,0.46,92.09,5.69,3.82,,136.0
2025-05,Klarna,Sweden,Europe,BNPL,Pay-in-4 / Financing,True,KLAR,41.1,712.0,101.02,1.749,1790.64,4.42,0.74,77.26,17.9,14.65,34.96,
2025-09,Revolut,UK,Europe,Neobank / Super App,Retail & Business,False,,77.8,784.0,149.55,0.396,564.99,6.28,0.66,98.43,17.7,13.03,,37.1
2025-06,Mastercard,USA,North America,Payments Network,Card Network,True,MA,276.7,208.0,699.09,0.112,802.92,5.04,1.25,80.99,4.33,0.93,420.11,
2025-07,Revolut,UK,Europe,Neobank / Super App,Retail & Business,False,,105.8,456.0,147.38,0.471,641.43,8.16,2.48,87.69,12.96,6.18,,38.4
2025-12,Ant Group (Alipay),China,Asia,Super App / Wallet,Payments & Ecosystem,False,,730.8,305.0,352.5,0.18,708.82,3.65,1.74,62.44,5.3,1.37,,125.1
2025-09,Stripe,USA / Ireland,North America / Europe,Payments Infrastructure,Processor / PSP,False,,,,183.44,0.167,284.29,8.63,0.56,120.49,2.88,,,100.1
2025-05,Block (Cash App),USA,North America,Payments & Wallet,Merchant + P2P,True,SQ,83.0,395.0,89.35,0.359,304.19,7.4,2.16,99.91,9.46,3.33,69.44,
2025-06,Stripe,USA / Ireland,North America / Europe,Payments Infrastructure,Processor / PSP,False,,,,251.95,0.114,266.85,8.63,2.07,124.91,2.58,,,88.5
2025-11,Adyen,Netherlands,Europe,Payments Infrastructure,Processor / Acquirer,True,ADYEN,,,171.13,0.107,204.96,5.09,2.0,70.75,2.56,,1736.79,
2025-08,Adyen,Netherlands,Europe,Payments Infrastructure,Processor / Acquirer,True,ADYEN,,,183.91,0.157,348.47,6.69,2.21,72.64,4.94,,1758.38,
2025-09,Klarna,Sweden,Europe,BNPL,Pay-in-4 / Financing,True,KLAR,122.2,751.0,65.79,1.338,934.48,3.73,1.17,38.91,5.69,4.06,35.91,
2025-03,Wise,UK,Europe,Cross-border Payments,Remittances & FX,True,WISE.L,40.9,130.0,46.53,0.673,315.27,4.32,1.84,84.32,17.73,1.91,10.79,
2025-12,Coinbase,USA,North America,Digital Assets,Exchange & Custody,True,COIN,104.3,538.0,135.25,0.128,163.92,8.79,0.55,9.47,16.37,8.68,185.34,
2025-12,Mastercard,USA,North America,Payments Network,Card Network,True,MA,140.5,736.0,742.24,0.118,774.48,6.49,1.33,5.81,13.78,9.65,447.16,
2025-05,Wise,UK,Europe,Cross-border Payments,Remittances & FX,True,WISE.L,16.0,332.0,67.47,0.579,434.63,4.85,1.63,66.51,7.78,3.14,10.66,
2025-06,Nubank,Brazil,Latin America,Neobank,Retail Banking,True,NU,121.0,415.0,67.01,0.335,223.75,8.38,1.12,25.97,17.57,9.38,15.96,
2025-09,Coinbase,USA,North America,Digital Assets,Exchange & Custody,True,COIN,114.1,700.0,127.01,0.155,180.14,11.2,1.04,6.27,13.23,9.55,169.39,
2025-11,Wise,UK,Europe,Cross-border Payments,Remittances & FX,True,WISE.L,39.2,300.0,39.12,0.586,227.97,4.2,0.4,34.67,13.15,4.43,10.18,
2025-12,Revolut,UK,Europe,Neobank / Super App,Retail & Business,False,,108.1,526.0,123.59,0.297,399.07,5.76,2.66,116.84,6.05,4.1,,44.4
2025-03,Ant Group (Alipay),China,Asia,Super App / Wallet,Payments & Ecosystem,False,,904.8,433.0,456.39,0.153,632.42,2.42,1.42,129.38,4.13,1.86,,173.5
2025-10,Visa,USA,North America,Payments Network,Card Network,True,V,124.7,532.0,669.94,0.077,545.11,4.68,2.55,90.91,13.03,7.47,305.78,
2025-11,Adyen,Netherlands,Europe,Payments Infrastructure,Processor / Acquirer,True,ADYEN,,,133.4,0.171,220.13,6.82,0.57,56.11,2.38,,1438.61,
2025-04,Coinbase,USA,North America,Digital Assets,Exchange & Custody,True,COIN,28.8,457.0,76.1,0.118,97.48,10.82,1.05,79.93,17.57,8.55,184.81,
2025-12,Klarna,Sweden,Europe,BNPL,Pay-in-4 / Financing,False,,113.0,70.0,106.49,1.393,1315.4,3.32,0.47,78.6,10.19,0.86,,
2025-08,Wise,UK,Europe,Cross-border Payments,Remittances & FX,True,WISE.L,22.8,83.0,76.18,0.651,481.6,5.15,0.96,114.75,10.88,1.03,10.66,
2025-01,Adyen,Netherlands,Europe,Payments Infrastructure,Processor / Acquirer,True,ADYEN,,,137.38,0.106,155.94,6.6,1.49,56.74,10.88,,1530.37,
2025-10,Coinbase,USA,North America,Digital Assets,Exchange & Custody,True,COIN,110.3,396.0,151.4,0.175,258.71,6.6,1.98,84.57,11.46,5.07,195.46,
2025-08,Visa,USA,North America,Payments Network,Card Network,True,V,160.5,424.0,714.75,0.11,738.46,4.82,1.08,55.35,6.46,3.11,272.15,
2025-01,Mastercard,USA,North America,Payments Network,Card Network,True,MA,216.1,779.0,654.49,0.089,535.03,4.83,1.0,34.91,8.16,5.83,435.29,
2025-08,PayPal,USA,North America,Digital Wallet,Payments & Wallet,True,PYPL,72.9,473.0,123.73,0.303,325.86,4.3,1.72,59.91,16.87,8.76,71.82,
2025-02,Mastercard,USA,North America,Payments Network,Card Network,True,MA,156.3,820.0,700.13,0.1,767.36,6.79,1.42,20.71,13.26,11.42,380.46,
2025-04,Coinbase,USA,North America,Digital Assets,Exchange & Custody,True,COIN,82.5,596.0,164.5,0.162,271.64,11.27,2.22,9.87,20.36,11.54,180.14,
2025-08,PayPal,USA,North America,Digital Wallet,Payments & Wallet,True,PYPL,126.7,269.0,174.19,0.307,550.61,4.22,1.7,56.88,2.74,0.71,72.64,
2025-06,Mastercard,USA,North America,Payments Network,Card Network,True,MA,199.8,200.0,569.84,0.084,456.08,6.61,0.67,97.82,5.23,1.28,409.0,
2025-12,Klarna,Sweden,Europe,BNPL,Pay-in-4 / Financing,True,KLAR,56.6,379.0,64.9,1.391,767.7,3.52,0.91,87.53,11.62,4.43,36.7,
2025-06,PayPal,USA,North America,Digital Wallet,Payments & Wallet,True,PYPL,95.9,362.0,82.42,0.273,207.0,3.36,2.24,50.96,12.63,4.84,60.63,
2025-05,Klarna,Sweden,Europe,BNPL,Pay-in-4 / Financing,True,KLAR,111.1,492.0,46.09,1.936,961.03,4.78,2.21,91.94,3.66,1.44,35.36,
2025-11,Nubank,Brazil,Latin America,Neobank,Retail Banking,True,NU,140.4,418.0,107.76,0.313,357.27,5.81,2.75,57.32,11.74,4.3,16.85,
2025-05,Ant Group (Alipay),China,Asia,Super App / Wallet,Payments & Ecosystem,False,,513.2,821.0,676.94,0.181,1177.49,3.06,1.41,74.23,17.39,12.73,,123.9
2025-08,Coinbase,USA,North America,Digital Assets,Exchange & Custody,True,COIN,19.6,559.0,157.08,0.145,253.81,8.71,1.45,104.54,11.24,6.2,166.05,
2025-04,Visa,USA,North America,Payments Network,Card Network,True,V,125.6,147.0,706.81,0.116,797.79,6.85,0.32,112.62,7.18,1.31,298.9,
2025-10,Ant Group (Alipay),China,Asia,Super App / Wallet,Payments & Ecosystem,False,,473.5,568.0,355.58,0.177,585.39,2.25,0.49,109.47,5.84,3.55,,139.7
2025-03,PayPal,USA,North America,Digital Wallet,Payments & Wallet,True,PYPL,78.2,521.0,151.03,0.247,317.94,4.45,1.45,107.5,3.1,1.16,68.24,
2025-08,Coinbase,USA,North America,Digital Assets,Exchange & Custody,True,COIN,90.8,576.0,187.52,0.149,309.12,8.01,1.98,100.71,3.86,1.58,169.07,
2025-03,Adyen,Netherlands,Europe,Payments Infrastructure,Processor / Acquirer,True,ADYEN,,,136.78,0.109,174.23,7.32,2.1,62.65,18.41,,1542.54,
2025-12,Coinbase,USA,North America,Digital Assets,Exchange & Custody,True,COIN,107.8,614.0,194.07,0.231,496.27,6.23,1.73,129.17,4.77,2.91,190.29,
2025-05,Visa,USA,North America,Payments Network,Card Network,True,V,168.2,446.0,685.11,0.109,780.51,5.14,1.06,59.9,5.86,3.05,280.3,
2025-08,Ant Group (Alipay),China,Asia,Super App / Wallet,Payments & Ecosystem,False,,405.4,743.0,660.97,0.168,1089.06,3.33,2.14,16.36,19.12,15.06,,136.3
2025-07,Mastercard,USA,North America,Payments Network,Card Network,True,MA,133.4,518.0,670.07,0.114,781.31,5.61,1.14,64.27,6.56,3.79,398.04,
2025-12,Visa,USA,North America,Payments Network,Card Network,True,V,308.5,59.0,581.47,0.109,634.62,5.39,0.58,25.78,19.92,1.34,277.89,
2025-02,PayPal,USA,North America,Digital Wallet,Payments & Wallet,True,PYPL,162.0,614.0,96.41,0.25,247.08,4.13,2.02,99.78,11.67,7.06,68.02,
2025-12,Stripe,USA / Ireland,North America / Europe,Payments Infrastructure,Processor / PSP,False,,,,227.54,0.111,300.12,4.9,2.46,119.57,8.47,,,118.5
2025-11,Adyen,Netherlands,Europe,Payments Infrastructure,Processor / Acquirer,True,ADYEN,,,196.72,0.158,301.33,6.81,2.25,14.77,10.81,,1727.6,
2025-12,Revolut,UK,Europe,Neobank / Super App,Retail & Business,False,,118.4,517.0,152.82,0.593,878.24,9.28,1.58,60.61,12.88,6.61,,47.4
2025-05,Wise,UK,Europe,Cross-border Payments,Remittances & FX,True,WISE.L,18.9,297.0,56.78,0.55,328.35,2.83,0.4,104.64,3.74,1.35,9.75,
2025-04,Revolut,UK,Europe,Neobank / Super App,Retail & Business,False,,109.5,520.0,151.77,0.461,711.38,6.85,2.0,83.96,11.9,7.13,,39.5
2025-09,Coinbase,USA,North America,Digital Assets,Exchange & Custody,True,COIN,20.0,636.0,166.7,0.151,264.76,8.95,1.6,118.79,9.51,7.05,166.19,
2025-04,Block (Cash App),USA,North America,Payments & Wallet,Merchant + P2P,True,SQ,75.6,79.0,105.94,0.398,455.48,5.41,1.32,88.95,6.79,0.55,82.58,
2025-04,PayPal,USA,North America,Digital Wallet,Payments & Wallet,True,PYPL,78.6,123.0,164.43,0.21,370.8,3.05,0.37,105.07,11.8,1.12,74.93,
2025-02,Wise,UK,Europe,Cross-border Payments,Remittances & FX,True,WISE.L,23.9,84.0,73.92,0.643,522.04,6.06,1.12,96.83,13.9,0.86,10.65,
2025-05,PayPal,USA,North America,Digital Wallet,Payments & Wallet,True,PYPL,87.9,470.0,138.52,0.256,326.12,4.43,1.24,94.85,3.05,1.43,72.96,
2025-03,PayPal,USA,North America,Digital Wallet,Payments & Wallet,True,PYPL,90.0,352.0,106.36,0.234,252.39,3.51,0.43,6.88,12.23,4.39,72.22,
2025-03,Mastercard,USA,North America,Payments Network,Card Network,True,MA,123.6,531.0,640.66,0.079,541.52,5.81,0.5,91.86,2.96,1.96,430.91,
2025-09,Block (Cash App),USA,North America,Payments & Wallet,Merchant + P2P,True,SQ,41.0,441.0,103.85,0.285,321.56,4.48,1.64,36.74,17.12,7.96,81.19,
2025-01,Ant Group (Alipay),China,Asia,Super App / Wallet,Payments & Ecosystem,False,,539.8,77.0,469.18,0.182,925.18,2.9,2.48,6.76,18.56,1.31,,182.8
2025-11,Visa,USA,North America,Payments Network,Card Network,True,V,136.5,132.0,669.75,0.11,860.59,6.54,0.38,90.72,7.16,1.27,291.72,
2025-06,Klarna,Sweden,Europe,BNPL,Pay-in-4 / Financing,False,,84.8,854.0,57.71,1.311,683.05,3.69,0.45,100.47,13.18,11.11,,
2025-11,Stripe,USA / Ireland,North America / Europe,Payments Infrastructure,Processor / PSP,False,,,,261.03,0.181,495.28,6.19,0.36,40.08,2.98,,,95.6
2025-04,Coinbase,USA,North America,Digital Assets,Exchange & Custody,True,COIN,99.4,837.0,127.92,0.156,196.32,10.53,1.24,5.61,12.62,10.64,194.53,
2025-03,Visa,USA,North America,Payments Network,Card Network,True,V,159.0,442.0,754.49,0.119,757.72,5.12,1.19,51.23,5.79,2.73,274.31,
2025-08,Wise,UK,Europe,Cross-border Payments,Remittances & FX,True,WISE.L,10.8,803.0,41.35,0.565,233.81,3.76,2.36,60.98,5.15,3.51,10.91,
2025-03,Ant Group (Alipay),China,Asia,Super App / Wallet,Payments & Ecosystem,False,,601.0,788.0,653.7,0.169,1123.89,4.05,1.13,74.39,4.99,3.73,,182.7
2025-11,PayPal,USA,North America,Digital Wallet,Payments & Wallet,True,PYPL,102.4,288.0,159.96,0.202,307.92,4.28,1.46,96.97,9.3,2.14,68.62,
2025-01,Nubank,Brazil,Latin America,Neobank,Retail Banking,True,NU,75.2,254.0,63.66,0.516,360.15,7.16,2.07,51.65,17.43,4.39,16.34,
2025-01,Mastercard,USA,North America,Payments Network,Card Network,True,MA,304.3,258.0,508.46,0.111,548.1,5.95,1.89,54.36,8.83,1.98,430.2,
2025-04,Mastercard,USA,North America,Payments Network,Card Network,True,MA,129.9,558.0,708.03,0.082,504.61,6.62,0.47,104.46,3.49,1.67,399.01,
2025-10,Mastercard,USA,North America,Payments Network,Card Network,True,MA,196.9,187.0,600.59,0.088,460.84,5.87,0.8,97.33,5.79,0.93,400.81,
2025-02,Wise,UK,Europe,Cross-border Payments,Remittances & FX,True,WISE.L,15.9,388.0,71.02,0.607,427.35,4.94,1.51,63.98,8.46,2.66,9.81,
2025-08,Ant Group (Alipay),China,Asia,Super App / Wallet,Payments & Ecosystem,False,,867.7,439.0,462.11,0.145,729.31,2.53,1.66,109.35,4.08,2.06,,159.0
2025-07,Nubank,Brazil,Latin America,Neobank,Retail Banking,True,NU,76.8,624.0,122.35,0.361,460.35,6.89,2.63,73.63,4.76,2.86,15.92,
2025-09,Nubank,Brazil,Latin America,Neobank,Retail Banking,True,NU,98.7,542.0,119.61,0.433,498.95,6.17,2.65,22.87,2.2,1.26,15.67,
2025-12,Stripe,USA / Ireland,North America / Europe,Payments Infrastructure,Processor / PSP,False,,,,188.26,0.182,362.75,5.48,1.32,5.56,3.36,,,96.3
2025-07,Nubank,Brazil,Latin America,Neobank,Retail Banking,True,NU,80.9,655.0,129.86,0.344,403.8,7.2,2.14,63.48,4.62,3.5,14.28,
2025-09,Ant Group (Alipay),China,Asia,Super App / Wallet,Payments & Ecosystem,False,,809.1,491.0,471.26,0.142,650.8,2.34,1.57,109.24,3.73,1.95,,161.3
2025-12,Wise,UK,Europe,Cross-border Payments,Remittances & FX,True,WISE.L,18.0,674.0,47.28,0.718,330.48,5.25,0.62,89.15,9.68,5.62,10.91,
2025-07,PayPal,USA,North America,Digital Wallet,Payments & Wallet,True,PYPL,160.0,588.0,94.37,0.267,255.18,3.81,1.88,115.29,12.65,6.87,71.31,
2025-12,Klarna,Sweden,Europe,BNPL,Pay-in-4 / Financing,False,,85.8,824.0,72.1,1.027,782.57,3.3,0.51,10.75,8.4,7.0,,
2025-11,Visa,USA,North America,Payments Network,Card Network,True,V,121.2,156.0,716.95,0.122,780.45,7.26,0.4,100.55,9.21,1.05,302.09,
2025-10,Adyen,Netherlands,Europe,Payments Infrastructure,Processor / Acquirer,True,ADYEN,,,284.92,0.136,470.73,9.09,2.65,118.05,6.93,,1534.54,
2025-07,Block (Cash App),USA,North America,Payments & Wallet,Merchant + P2P,True,SQ,93.8,612.0,144.24,0.407,610.72,7.86,2.16,97.11,14.32,7.65,81.58,
2025-07,Ant Group (Alipay),China,Asia,Super App / Wallet,Payments & Ecosystem,False,,910.2,318.0,680.54,0.174,1126.45,2.42,1.72,8.17,10.06,2.73,,113.5
2025-01,Mastercard,USA,North America,Payments Network,Card Network,True,MA,162.8,477.0,386.37,0.088,320.22,5.44,0.57,93.41,12.8,6.82,408.13,
2025-01,Adyen,Netherlands,Europe,Payments Infrastructure,Processor / Acquirer,True,ADYEN,,,208.73,0.136,287.22,6.47,0.37,73.3,10.99,,1524.1,
2025-09,Block (Cash App),USA,North America,Payments & Wallet,Merchant + P2P,True,SQ,55.9,481.0,145.25,0.301,377.11,4.68,2.19,77.26,7.24,3.23,80.48,
2025-12,Klarna,Sweden,Europe,BNPL,Pay-in-4 / Financing,False,,50.1,168.0,89.67,1.126,986.08,2.11,0.63,33.72,3.81,0.61,,
2025-05,Wise,UK,Europe,Cross-border Payments,Remittances & FX,True,WISE.L,20.0,336.0,60.52,0.54,325.63,3.21,0.36,110.19,4.83,1.38,10.03,
2025-12,Ant Group (Alipay),China,Asia,Super App / Wallet,Payments & Ecosystem,False,,521.3,849.0,658.7,0.179,1199.67,2.73,1.5,64.99,15.23,13.26,,130.2
2025-06,Adyen,Netherlands,Europe,Payments Infrastructure,Processor / Acquirer,True,ADYEN,,,147.64,0.109,176.31,7.48,2.08,66.96,16.82,,1536.48,
2025-06,Ant Group (Alipay),China,Asia,Super App / Wallet,Payments & Ecosystem,False,,634.9,587.0,539.05,0.167,806.44,2.47,0.63,32.79,8.45,5.29,,139.5
2025-11,Nubank,Brazil,Latin America,Neobank,Retail Banking,True,NU,137.2,284.0,100.6,0.422,487.92,7.69,2.22,24.88,18.6,5.45,16.75,
2025-03,Nubank,Brazil,Latin America,Neobank,Retail Banking,True,NU,131.2,462.0,65.51,0.349,216.57,8.44,1.38,27.76,19.04,6.69,15.9,
2025-04,PayPal,USA,North America,Digital Wallet,Payments & Wallet,True,PYPL,84.2,397.0,116.42,0.26,276.97,5.16,0.98,66.04,14.22,4.78,75.17,
2025-09,Revolut,UK,Europe,Neobank / Super App,Retail & Business,False,,79.6,474.0,102.91,0.456,418.39,5.45,0.49,77.31,5.23,2.3,,42.3
2025-03,Coinbase,USA,North America,Digital Assets,Exchange & Custody,True,COIN,20.2,554.0,170.49,0.144,237.57,7.7,1.41,107.77,9.85,5.9,160.74,
2025-06,Wise,UK,Europe,Cross-border Payments,Remittances & FX,True,WISE.L,24.1,69.0,69.51,0.676,473.95,5.03,1.06,111.96,13.56,0.94,10.38,
2025-06,Block (Cash App),USA,North America,Payments & Wallet,Merchant + P2P,True,SQ,53.0,94.0,78.49,0.424,332.13,5.39,0.64,56.25,11.45,1.11,80.61,
2025-09,Revolut,UK,Europe,Neobank / Super App,Retail & Business,False,,75.7,778.0,138.73,0.394,608.54,7.11,0.69,108.93,15.52,13.09,,38.8
2025-05,Block (Cash App),USA,North America,Payments & Wallet,Merchant + P2P,True,SQ,95.4,569.0,136.56,0.391,583.78,6.98,2.38,75.62,14.94,7.37,80.13,
2025-03,Revolut,UK,Europe,Neobank / Super App,Retail & Business,False,,51.2,784.0,67.28,0.348,232.01,3.84,0.66,62.25,15.7,11.23,,41.8
2025-04,Block (Cash App),USA,North America,Payments & Wallet,Merchant + P2P,True,SQ,99.4,514.0,139.43,0.418,655.29,7.75,1.94,99.21,11.84,8.02,73.39,
2025-05,Visa,USA,North America,Payments Network,Card Network,True,V,232.5,521.0,610.47,0.11,727.92,4.74,2.05,31.29,17.29,9.24,310.38,
2025-12,Block (Cash App),USA,North America,Payments & Wallet,Merchant + P2P,True,SQ,75.3,790.0,87.85,0.28,222.77,4.39,1.23,53.66,8.13,6.57,70.2,
2025-01,Klarna,Sweden,Europe,BNPL,Pay-in-4 / Financing,False,,88.0,839.0,70.6,1.992,1303.73,4.79,1.33,16.02,17.58,12.55,,
2025-04,Visa,USA,North America,Payments Network,Card Network,True,V,103.4,699.0,532.55,0.108,600.6,6.1,2.72,135.36,17.09,13.31,307.72,
2025-03,Mastercard,USA,North America,Payments Network,Card Network,True,MA,309.4,237.0,685.06,0.105,754.03,5.12,1.07,89.4,3.98,0.88,461.95,
2025-03,PayPal,USA,North America,Digital Wallet,Payments & Wallet,True,PYPL,160.2,580.0,88.13,0.262,224.43,4.13,2.31,123.76,12.74,6.33,67.59,
2025-12,Klarna,Sweden,Europe,BNPL,Pay-in-4 / Financing,False,,71.1,809.0,86.22,2.05,1671.74,2.64,0.9,18.82,19.12,11.12,,
2025-02,Adyen,Netherlands,Europe,Payments Infrastructure,Processor / Acquirer,True,ADYEN,,,139.45,0.164,217.26,6.6,0.65,56.32,2.95,,1522.71,
2025-01,Revolut,UK,Europe,Neobank / Super App,Retail & Business,False,,116.1,492.0,150.72,0.461,669.33,6.96,2.33,89.83,12.01,6.48,,39.0
2025-04,Visa,USA,North America,Payments Network,Card Network,True,V,113.4,754.0,487.45,0.113,535.8,6.66,2.58,110.47,16.46,13.33,290.06,
2025-09,Wise,UK,Europe,Cross-border Payments,Remittances & FX,True,WISE.L,29.9,119.0,46.19,0.642,282.39,4.99,1.63,34.33,17.15,2.42,9.82,
2025-07,Wise,UK,Europe,Cross-border Payments,Remittances & FX,True,WISE.L,23.6,74.0,36.01,0.417,151.39,4.35,1.62,84.97,16.97,1.06,9.02,
2025-09,Visa,USA,North America,Payments Network,Card Network,True,V,314.3,63.0,565.11,0.107,626.18,5.52,0.58,19.95,17.36,1.1,307.66,
2025-06,Visa,USA,North America,Payments Network,Card Network,True,V,121.2,140.0,733.78,0.119,863.44,7.15,0.31,94.74,8.5,1.03,301.31,
2025-07,Block (Cash App),USA,North America,Payments & Wallet,Merchant + P2P,True,SQ,46.5,441.0,108.25,0.26,278.84,3.83,1.89,36.74,15.95,6.57,73.74,
2025-10,Ant Group (Alipay),China,Asia,Super App / Wallet,Payments & Ecosystem,False,,735.9,304.0,365.56,0.186,624.11,3.63,1.69,63.5,4.99,1.65,,132.1
2025-11,Wise,UK,Europe,Cross-border Payments,Remittances & FX,True,WISE.L,37.6,129.0,50.72,0.669,329.72,4.51,1.95,99.98,17.48,2.7,9.66,
2025-10,Wise,UK,Europe,Cross-border Payments,Remittances & FX,True,WISE.L,20.4,322.0,56.97,0.588,329.32,3.22,0.41,84.86,4.63,1.45,9.98,
2025-09,Ant Group (Alipay),China,Asia,Super App / Wallet,Payments & Ecosystem,False,,400.0,803.0,606.91,0.169,973.79,3.24,2.69,16.36,19.61,15.05,,135.0
2025-11,Klarna,Sweden,Europe,BNPL,Pay-in-4 / Financing,False,,55.7,360.0,61.55,1.813,1023.67,4.6,2.51,57.91,14.3,4.83,,
2025-06,Visa,USA,North America,Payments Network,Card Network,True,V,275.3,253.0,658.28,0.098,626.44,5.36,0.62,50.27,9.43,2.01,276.02,
2025-07,Mastercard,USA,North America,Payments Network,Card Network,True,MA,215.2,786.0,676.94,0.087,634.02,5.55,1.0,30.93,10.19,7.7,421.36,
2025-01,Coinbase,USA,North America,Digital Assets,Exchange & Custody,True,COIN,113.7,779.0,126.71,0.15,189.59,11.15,1.06,5.97,13.65,8.5,176.67,
2025-05,Visa,USA,North America,Payments Network,Card Network,True,V,206.9,413.0,770.07,0.116,875.8,6.75,2.79,47.68,12.29,5.81,259.05,
2025-03,Revolut,UK,Europe,Neobank / Super App,Retail & Business,False,,109.6,506.0,124.06,0.326,400.18,5.82,2.43,122.77,7.08,4.12,,43.3
2025-04,Wise,UK,Europe,Cross-border Payments,Remittances & FX,True,WISE.L,34.0,86.0,33.73,0.653,238.25,4.57,1.45,50.72,8.27,0.62,11.05,
2025-08,Coinbase,USA,North America,Digital Assets,Exchange & Custody,True,COIN,41.4,681.0,52.74,0.192,91.44,8.83,0.84,21.44,17.72,12.54,187.56,
2025-08,PayPal,USA,North America,Digital Wallet,Payments & Wallet,True,PYPL,80.0,446.0,121.43,0.309,340.67,4.81,1.91,73.65,16.66,9.57,68.4,
2025-02,Block (Cash App),USA,North America,Payments & Wallet,Merchant + P2P,True,SQ,75.2,664.0,136.08,0.338,445.78,5.79,1.97,97.25,15.42,11.99,70.08,
2025-02,Visa,USA,North America,Payments Network,Card Network,True,V,112.1,817.0,542.47,0.121,565.26,6.09,2.79,113.8,18.14,10.77,281.93,
2025-11,Klarna,Sweden,Europe,BNPL,Pay-in-4 / Financing,False,,84.6,840.0,68.05,1.063,695.02,3.3,0.55,13.39,7.58,5.15,,
2025-03,Mastercard,USA,North America,Payments Network,Card Network,True,MA,237.9,824.0,691.11,0.088,643.0,4.65,0.84,31.51,9.83,8.23,380.74,
2025-07,Block (Cash App),USA,North America,Payments & Wallet,Merchant + P2P,True,SQ,80.2,102.0,172.94,0.335,596.03,7.51,0.77,49.55,2.18,0.31,81.16,
2025-05,Visa,USA,North America,Payments Network,Card Network,True,V,289.4,59.0,600.97,0.109,608.97,6.28,0.55,21.42,20.05,1.43,285.5,
2025-12,Revolut,UK,Europe,Neobank / Super App,Retail & Business,False,,75.8,743.0,141.94,0.407,594.44,7.32,0.57,93.7,15.87,13.28,,37.4
2025-12,Adyen,Netherlands,Europe,Payments Infrastructure,Processor / Acquirer,True,ADYEN,,,207.11,0.164,340.77,5.75,1.77,17.27,12.12,,1529.84,
2025-10,PayPal,USA,North America,Digital Wallet,Payments & Wallet,True,PYPL,101.1,324.0,76.26,0.292,221.09,3.47,2.23,53.64,11.96,4.9,63.01,
2025-10,Coinbase,USA,North America,Digital Assets,Exchange & Custody,True,COIN,106.4,701.0,129.35,0.157,181.83,11.91,1.33,6.78,12.9,10.07,169.22,
2025-04,Nubank,Brazil,Latin America,Neobank,Retail Banking,True,NU,139.6,629.0,65.22,0.574,331.76,8.25,2.35,24.31,5.25,2.82,17.82,
2025-09,Revolut,UK,Europe,Neobank / Super App,Retail & Business,False,,112.3,500.0,130.4,0.295,424.34,5.49,2.07,121.78,7.5,3.54,,40.3
2025-07,Mastercard,USA,North America,Payments Network,Card Network,True,MA,283.3,120.0,464.49,0.104,554.58,6.07,2.08,46.91,5.26,0.88,428.98,
2025-01,Stripe,USA / Ireland,North America / Europe,Payments Infrastructure,Processor / PSP,False,,,,239.5,0.12,289.63,9.03,2.53,120.75,2.09,,,97.1
